Commune;Prixm2_Moy;Code_postal
Arzacq arraziguet;1290.0;64410
Hagetaubin;1473.0;64370
Vijon;833.0;36160
Romont;916.0;88700
Trevillach;1494.0;66130
Croissy sur seine;5799.0;78290
Courry;2912.0;30500
Uzan;1059.0;64370
Peyre;1047.0;40700
Mayran;1245.0;12390
Garlede mondebat;1413.0;64450
Reigny;357.0;18270
Joue sur erdre;1918.0;44440
Joue sur erdre;1918.0;44440
Vandoeuvre les nancy;1650.0;54500
Drouville;1189.0;54370
Mant;895.0;40700
Garos;607.0;64410
Cledes;1324.0;40320
Meailles;1161.0;4240
Bellonne;1583.0;62490
Urgons;1010.0;40320
Espedaillac;1985.0;46320
Bretignolles;1002.0;79140
Durbans;1007.0;46320
Luthenay uxeloup;805.0;58240
Vaxoncourt;935.0;88330
Navacelles;1713.0;30580
Maxey sur meuse;1009.0;88630
Theze;1557.0;4200
Theze;1557.0;64450
Theze;1893.0;4200
Theze;1893.0;64450
Laxou;1751.0;54520
Laxou;1751.0;54520
Boissy le chatel;2052.0;77169
Ventalon en cevennes;2800.0;48160
Ventalon en cevennes;2800.0;48240
Meracq;1170.0;64410
Ogeviller;1011.0;54450
Salindres;1661.0;30340
Allamps;1043.0;54112
Potelieres;2490.0;30500
Molieres sur ceze;1290.0;30410
Clayeures;555.0;54290
Meyrannes;1606.0;30410
Ferebrianges;1664.0;51270
Mauvezin sur gupie;1155.0;47200
Astet;460.0;7330
Larreule;727.0;65700
Larreule;727.0;64410
Larreule;1155.0;65700
Larreule;1155.0;64410
Monsegur;932.0;64460
Monsegur;932.0;33580
Monsegur;932.0;47150
Monsegur;932.0;40700
Monsegur;1072.0;64460
Monsegur;1072.0;33580
Monsegur;1072.0;47150
Monsegur;1072.0;40700
Monsegur;962.0;64460
Monsegur;962.0;33580
Monsegur;962.0;47150
Monsegur;962.0;40700
Monsegur;1189.0;64460
Monsegur;1189.0;33580
Monsegur;1189.0;47150
Monsegur;1189.0;40700
Joannas;1903.0;7110
Vic en bigorre;1297.0;65500
Ribes;2503.0;7260
Grangermont;1160.0;45390
Pouliacq;1877.0;64410
Mont sur meurthe;1448.0;54360
Cabidos;879.0;64410
Haroue;1183.0;54740
Quevilloncourt;966.0;54330
Auga;1682.0;64450
Haussonville;2696.0;54290
Plou;975.0;18290
Beyries;1298.0;40700
Brias;1012.0;62130
Aguessac;1508.0;12520
Cheniers;1172.0;51510
Cheniers;1172.0;23220
Haims;907.0;86310
Nayemont les fosses;1018.0;88100
Sommerviller;1373.0;54110
Aubagnan;1161.0;40700
Vernon;1821.0;27200
Vernon;1821.0;7260
Vernon;1821.0;86340
Vernon;1402.0;27200
Vernon;1402.0;7260
Vernon;1402.0;86340
Vernon;2208.0;27200
Vernon;2208.0;7260
Vernon;2208.0;86340
Lafage;1846.0;11420
Gourge;1074.0;79200
Gurgy;1644.0;89250
Berrias et casteljau;2507.0;7460
Berrias et casteljau;2507.0;7460
Pimbo;1230.0;40320
Chandolas;1773.0;7230
Crevic;1510.0;54110
Lapanouse de cernon;846.0;12230
Massegros causses gorges;1746.0;48210
Massegros causses gorges;1746.0;48500
Massegros causses gorges;1746.0;48500
Massegros causses gorges;1746.0;48500
Massegros causses gorges;1746.0;48500
Charmes sur rhone;2006.0;7800
Champgeneteux;906.0;53160
Allarmont;1279.0;88110
Vannes le chatel;1102.0;54112
Cresse;1861.0;17160
Cresse;1024.0;17160
Paulhe;968.0;12520
Ligneres;1468.0;61240
Bussy en othe;1050.0;89400
Molac;1405.0;56230
Plainoiseau;1233.0;39210
Sennecey le grand;1367.0;71240
Dijon;2242.0;21000
Lacajunte;1258.0;40320
Vomecourt sur madon;490.0;88500
Villers vicomte;940.0;60120
Aigleville;1696.0;27120
Blanquefort sur briolance;1852.0;47500
Dadonville;1583.0;45300
Saxon sion;736.0;54330
Dierre;1468.0;37150
Dommartemont;2575.0;54130
Buissoncourt;1123.0;54110
Ancerviller;420.0;54450
Menarmont;1241.0;88700
Woel;873.0;55210
Thelod;1267.0;54330
Dombrot sur vair;810.0;88170
Bru;856.0;88700
Padoux;1113.0;88700
Bazien;1018.0;88700
Foug;1057.0;54570
Viterne;1179.0;54123
Chaouilley;1428.0;54330
Battigny;1473.0;54115
Blainville sur l eau;1485.0;54360
Jolivet;1393.0;54300
Neufmaisons;1882.0;54540
Hageville;1503.0;54470
Rambervillers;846.0;88700
Sivry;1546.0;54610
Domevre sur durbion;526.0;88330
Neuves maisons;1581.0;54230
Vigneulles;1036.0;54360
Laneuveville devant nancy;1957.0;54410
Laneuveville devant nancy;1957.0;54410
Aingeray;1157.0;54460
Barisey la cote;1394.0;54170
Crespinet;1798.0;81350
Ubexy;1550.0;88130
Nompatelize;708.0;88470
Jeandelaincourt;1106.0;54114
Vathimenil;1334.0;54122
Serres;873.0;54370
Serres;873.0;5700
Serres;873.0;11190
Serres;540.0;54370
Serres;540.0;5700
Serres;540.0;11190
Serres;1393.0;54370
Serres;1393.0;5700
Serres;1393.0;11190
Germonville;1906.0;54740
Azelot;2708.0;54210
Port sur seille;987.0;54700
Ledas et penthies;1081.0;81340
Vicherey;373.0;88170
Moutrot;1132.0;54113
Agincourt;1450.0;54770
Gezoncourt;1166.0;54380
Chatel sur moselle;997.0;88330
Rozelieures;782.0;54290
Fontenoy la joute;724.0;54122
Pulligny;1416.0;54160
Vaudigny;2087.0;54740
Avrainville;1137.0;54385
Avrainville;1137.0;88130
Avrainville;1137.0;91630
Avrainville;802.0;54385
Avrainville;802.0;88130
Avrainville;802.0;91630
Avrainville;2980.0;54385
Avrainville;2980.0;88130
Avrainville;2980.0;91630
Harmonville;582.0;88300
Xivray et marvoisin;690.0;55300
Bertrichamps;1129.0;54120
Moyemont;670.0;88700
Dommartin sous amance;1669.0;54770
Athienville;921.0;54370
Vieux moulin;679.0;60350
Vieux moulin;679.0;88210
Vieux moulin;2011.0;60350
Vieux moulin;2011.0;88210
Domevre sur vezouze;1072.0;54450
Gugnecourt;952.0;88600
Latour en woevre;1140.0;55160
Gibeaumeix;556.0;54112
Crezilles;652.0;54113
Maconcourt;828.0;88170
Raon l etape;1100.0;88110
Raon l etape;1100.0;88110
Charey;1139.0;54470
Jaulny;838.0;54470
Laneuvelotte;2110.0;54280
Racecourt;938.0;88270
Pulnoy;1829.0;54425
Pierre la treiche;1243.0;54200
Laronxe;885.0;54950
Phlin;1419.0;54610
Limey remenauville;1128.0;54470
Frizon;903.0;88440
Dommartin les toul;1255.0;54200
Tanconville;813.0;54480
Villers en haye;1500.0;54380
Bougarber;1756.0;64230
Hudiviller;1456.0;54110
Landaville;1000.0;88300
Celles sur plaine;939.0;88110
Malleloy;1271.0;54670
Pompey;1567.0;54340
Manonviller;833.0;54300
Uruffe;903.0;54112
Villers sous preny;1448.0;54700
Fraimbois;1096.0;54300
Thiebaumenil;1107.0;54300
Chambley bussieres;1521.0;54890
Gironcourt sur vraine;643.0;88170
Anthelupt;1673.0;54110
Villey le sec;1880.0;54840
Remenoville;1136.0;54830
Xaronval;592.0;88130
Ceintrey;1591.0;54134
Autigny la tour;688.0;88300
Bult;1002.0;88700
Lagor;1395.0;64150
Azerailles;1369.0;54122
Bouxieres sous froidmont;1835.0;54700
Soncourt;509.0;88170
Roville devant bayon;1304.0;54290
Hamonville;1391.0;54470
Entre deux eaux;1399.0;88650
Magnieres;652.0;54129
Griscourt;876.0;54380
Bezange la grande;1000.0;54370
Laloeuf;1257.0;54115
Thiaucourt regnieville;1070.0;54470
Germiny;1236.0;54170
Momuy;1451.0;40700
Domptail;855.0;88700
Aboncourt;1091.0;57920
Aboncourt;1091.0;54115
Sorede;2605.0;66690
Lanfroicourt;1678.0;54760
Flainval;1249.0;54110
Coyviller;964.0;54210
Hammeville;1140.0;54330
Laneuveville devant bayon;2832.0;54740
Waville;1641.0;54890
Chaudeney sur moselle;1827.0;54200
Evaux et menil;1881.0;88450
Harbouey;796.0;54450
Nomexy;1146.0;88440
Bayonville sur mad;1459.0;54890
Senones;809.0;88210
Salles sur l hers;2107.0;11410
Benney;1489.0;54740
Cabrespine;912.0;11160
Bralleville;303.0;54740
Mortagne;1069.0;88600
Richardmenil;2081.0;54630
Beney en woevre;333.0;55210
Buriville;1452.0;54450
Croismare;1199.0;54300
Bernecourt;1030.0;54470
Doncourt les conflans;1386.0;54800
Houdelmont;1753.0;54330
Manonville;1034.0;54385
Montauville;1445.0;54700
Bey sur seille;1610.0;54760
Cirey sur vezouze;800.0;54480
Belesta;1488.0;9300
Belesta;1488.0;66720
Belesta;1247.0;9300
Belesta;1247.0;66720
Espira de l agly;1747.0;66600
Anglemont;857.0;88700
Saulxures les vannes;462.0;54170
Oms;2127.0;66400
Laure minervois;1062.0;11800
Portieux;1164.0;88330
Crepey;904.0;54170
Saizerais;1267.0;54380
Selles sur cher;964.0;41130
Mousson;1835.0;54700
Gondrexon;2800.0;54450
Bertrambois;947.0;54480
Gugney aux aulx;472.0;88450
Velaine sous amance;2196.0;54280
Moriville;922.0;88330
Arraye et han;2057.0;54760
Vitrey;2081.0;54330
Art sur meurthe;1843.0;54510
Art sur meurthe;1843.0;54510
Cajarc;1787.0;46160
Clemery;1343.0;54610
Aiguefonde;1072.0;81200
Ville sur yron;944.0;54800
Lamanere;503.0;66230
Essey les nancy;1929.0;54270
Viocourt;970.0;88170
Fleville devant nancy;2028.0;54710
Azay le rideau;1819.0;37190
Rembercourt sur mad;1596.0;54470
Jeanmenil;977.0;88700
Atton;1811.0;54700
Denipaire;707.0;88210
Coincourt;783.0;54370
Destord;1346.0;88600
Faulx;1541.0;54760
Haillainville;610.0;88330
Veho;1085.0;54450
Royaumeix;1129.0;54200
Floremont;1423.0;88130
Vitrimont;843.0;54300
Ecrouves;1602.0;54200
Ecrouves;1602.0;54200
Ludres;2177.0;54710
Mars la tour;1274.0;54800
Hurbache;2196.0;88210
Lamath;1038.0;54300
Xaffevillers;574.0;88700
Landremont;1446.0;54380
Laitre sous amance;894.0;54770
Noailhac;768.0;19500
Noailhac;768.0;81490
Noailhac;2768.0;19500
Noailhac;2768.0;81490
Nomeny;1261.0;54610
Chamagne;1170.0;88130
Vieville en haye;1136.0;54470
Embermenil;1212.0;54370
Hannonville suzemont;1129.0;54800
Essey et maizerais;760.0;54470
Mamey;2106.0;54470
Marainville sur madon;1078.0;88130
Dommartin la chaussee;1193.0;54470
Vincey;1201.0;88450
Cerville;1610.0;54420
Bazoilles et menil;890.0;88500
Vandelainville;1324.0;54890
Hadigny les verrieres;1037.0;88330
Villoncourt;1442.0;88150
Frouard;1526.0;54390
Allamont;1852.0;54800
Gripport;796.0;54290
Aroffe;615.0;88170
Henamenil;441.0;54370
Barisey au plain;1450.0;54170
Punerot;1153.0;88630
Saulcy sur meurthe;1373.0;88580
Landecourt;300.0;54360
Jujols;1745.0;66360
Einville au jard;999.0;54370
Dombasle sur meurthe;1543.0;54110
Menil de senones;503.0;88210
Corsavy;1320.0;66150
Bouxieres aux dames;1937.0;54136
Chenevieres;1265.0;54122
Thorey lyautey;882.0;54115
Rogeville;1259.0;54380
Noviant aux pres;965.0;54385
Alaigne;2009.0;11240
Fontenoy sur moselle;1666.0;54840
Ollainville;352.0;88170
Ollainville;352.0;91340
Ollainville;2856.0;88170
Ollainville;2856.0;91340
Luneville;1215.0;54300
Hoeville;789.0;54370
Houdemont;2244.0;54180
Essegney;1271.0;88130
Morelmaison;1221.0;88170
Chalabre;1055.0;11230
Villecey sur mad;1564.0;54890
Villeneuve les montreal;1262.0;11290
Villers les nancy;2026.0;54600
Rebeuville;473.0;88300
Bayon;1495.0;54290
Pexonne;987.0;54540
Maixe;1008.0;54370
Removille;955.0;88170
Gogney;667.0;54450
Fosse;1651.0;41330
Fosse;1651.0;8240
Fosse;1651.0;66220
Fosse;1563.0;41330
Fosse;1563.0;8240
Fosse;1563.0;66220
Bouxieres aux bois;1410.0;88270
Moyen;1025.0;54118
Minorville;1266.0;54385
Raville sur sanon;612.0;54370
Moncel sur seille;1698.0;54280
Ormes et ville;1755.0;54740
Jezainville;1363.0;54700
Pauligne;1676.0;11300
Eulmont;2333.0;54690
Villacourt;742.0;54290
Lenoncourt;1279.0;54110
Sournia;1017.0;66730
Sorneville;1006.0;54280
Thiaville sur meurthe;1064.0;54120
Leyr;1722.0;54760
Bouxurulles;1344.0;88130
Langley;863.0;88130
Gy en sologne;1091.0;41230
Montferrer;3521.0;66150
Domevre en haye;1069.0;54385
Bouxieres aux chenes;1638.0;54770
Bouxieres aux chenes;1638.0;54770
Voinemont;1711.0;54134
Hablainville;684.0;54120
Maxeville;1688.0;54320
Maxeville;1688.0;54320
Fuilla;2363.0;66820
Letricourt;1893.0;54610
Civrac sur dordogne;2644.0;33350
Ville en vermois;1640.0;54210
Pont sur madon;1058.0;88500
Chenicourt;633.0;54610
Seranville;624.0;54830
Onville;1352.0;54890
Xirocourt;1241.0;54740
Xammes;1179.0;54470
Ortoncourt;330.0;88700
Offroicourt;1088.0;88500
Flavigny sur moselle;1494.0;54630
Jouaville;1047.0;54800
Bratte;652.0;54610
Preny;1001.0;54530
Herimenil;1388.0;54300
Boucq;1080.0;54200
Jevoncourt;573.0;54740
Eus;3760.0;66500
Carpentras;2037.0;84200
Marquixanes;1281.0;66320
Puxe;879.0;54800
Mereville;1685.0;54850
Fanjeaux;1037.0;11270
Clerey sur brenon;1753.0;54330
Marbache;1501.0;54820
Villerouge termenes;933.0;11330
Manoncourt en woevre;1575.0;54385
Tonnoy;1426.0;54210
Camps sur l agly;937.0;11190
Moyenmoutier;1003.0;88420
Aheville;831.0;88500
Chazelles sur albe;826.0;54450
Jarville la malgrange;1676.0;54140
Vaubexy;467.0;88500
Betton bettonet;1244.0;73390
Lesmenils;1109.0;54700
Sponville;1304.0;54800
Varzay;1428.0;17460
Petitmont;800.0;54480
Gerbecourt et haplemont;1225.0;54740
Vandeleville;1769.0;54115
Fenneviller;410.0;54540
Goviller;896.0;54330
Moriviller;541.0;54830
Dieulouard;1553.0;54380
Bruley;1245.0;54200
Aouze;395.0;88170
Darney aux chenes;719.0;88170
Lachapelle;1051.0;54120
Lachapelle;1051.0;82120
Lachapelle;1051.0;47350
Lachapelle;1051.0;80290
Lachapelle;1020.0;54120
Lachapelle;1020.0;82120
Lachapelle;1020.0;47350
Lachapelle;1020.0;80290
Domptail en l air;1000.0;54290
Domjevin;623.0;54450
Friauville;1537.0;54800
Diarville;1082.0;54930
Einvaux;1129.0;54360
Morlanne;1936.0;64370
Domgermain;1490.0;54119
Moivrons;728.0;54760
Doazon;1584.0;64370
Casteide candau;534.0;64370
Caubios loos;1701.0;64230
Bahus soubiran;977.0;40320
Custines;1628.0;54670
Villeneuve les corbieres;789.0;11360
Carrere;1686.0;64160
Sevignacq;1584.0;64160
Seby;1752.0;64410
Doumy;1389.0;64450
Barinque;1614.0;64160
Ribarrouy;1728.0;64330
Nyer;1804.0;66360
Arboucave;1536.0;40320
Casteide cami;1288.0;64170
Alenya;1953.0;66200
Bassercles;1530.0;40700
Cassagnes;1634.0;66720
Cassagnes;1634.0;46700
Cassagnes;3226.0;66720
Cassagnes;3226.0;46700
Millas;1821.0;66170
Calce;1663.0;66600
Llauro;1711.0;66300
Boule d amont;1252.0;66130
Claira;2046.0;66530
Ortaffa;2108.0;66560
Baixas;1524.0;66390
Montescot;2298.0;66200
Corneilla del vercol;1794.0;66200
Tautavel;1472.0;66720
Corbere;1915.0;66130
Bouleternere;1657.0;66130
Ceret;2109.0;66400
Villelongue de la salanque;1665.0;66410
Llupia;1946.0;66300
Corneilla la riviere;1791.0;66550
Villelongue dels monts;2222.0;66740
Bages;1858.0;11100
Bages;1858.0;66670
Bages;2081.0;11100
Bages;2081.0;66670
Corbere les cabanes;1662.0;66130
Camelas;1778.0;66300
Canohes;2148.0;66680
Tresserre;1879.0;66300
Pezilla la riviere;1868.0;66370
Ille sur tet;1582.0;66130
Toulouges;1992.0;66350
Calmeilles;1240.0;66400
Baho;1669.0;66540
Reynes;2133.0;66400
Castelnou;1896.0;66300
Peyrestortes;1582.0;66600
Finestret;1897.0;66320
Pollestres;2029.0;66450
Taulis;993.0;66110
Salses le chateau;1836.0;66600
Banyuls dels aspres;1748.0;66300
Vingrau;1032.0;66600
Massaguel;851.0;81110
Maury;892.0;66460
Latour de france;1062.0;66720
Cabestany;2148.0;66330
Cases de pene;1533.0;66600
Canet en roussillon;2820.0;66140
Canet en roussillon;2820.0;66140
Cucugnan;1524.0;11350
Laroque des alberes;2645.0;66740
Nefiach;2060.0;66170
Dourgne;876.0;81110
Montbolo;2693.0;66110
Villeneuve la riviere;1181.0;66610
Opoul perillos;1899.0;66600
Opoul perillos;1899.0;66600
Montesquieu des alberes;2269.0;66740
Taillet;3725.0;66400
Villemolaque;1896.0;66300
Amelie les bains palalda;1260.0;66110
Vives;2740.0;66490
Brouilla;2060.0;66620
Palau del vidre;2173.0;66690
Trouillas;1527.0;66300
Maureillas las illas;1733.0;66480
Maureillas las illas;1733.0;66480
Maureillas las illas;1733.0;66480
Caixas;1266.0;66300
Cluses;2431.0;74300
Cluses;2243.0;74300
Rouffiac des corbieres;2086.0;11350
Terrats;1598.0;66300
Villeneuve de la raho;2244.0;66180
Baillestavy;1579.0;66320
Padern;936.0;11350
Rodes;1482.0;66320
Tuchan;948.0;11350
Escaro;961.0;66360
Montfort sur boulzane;650.0;11140
Molitg les bains;1376.0;66500
Ria sirach;1293.0;66500
Arboussols;1532.0;66320
Joch;1515.0;66320
Codalet;2264.0;66500
Campome;1310.0;66500
Vinca;1236.0;66320
Estoher;1022.0;66320
Py;1132.0;66360
Clara villerach;867.0;66500
Montalba le chateau;1560.0;66130
Serdinya;1015.0;66360
Vernet les bains;1352.0;66820
Ansignan;591.0;66220
Castelnau tursan;1748.0;40320
Espira de conflent;2064.0;66320
Mosset;1842.0;66500
Caudies de fenouilledes;934.0;66220
Sahorre;1135.0;66360
Fenouillet;1598.0;31150
Fenouillet;1598.0;66220
Fenouillet;2460.0;31150
Fenouillet;2460.0;66220
Campoussy;1029.0;66730
Villefranche de conflent;759.0;66500
Serralongue;1500.0;66230
Prugnanes;504.0;66220
Valady;2390.0;12330
Valady;2390.0;12330
Vendine;2497.0;31460
Tarerach;1393.0;66320
Bugarach;1234.0;11190
Aussillon;1032.0;81200
Lesquerde;1448.0;66220
Corneilla de conflent;1003.0;66820
Montjoi;1851.0;11330
Montjoi;1851.0;82400
Montjoi;1603.0;11330
Montjoi;1603.0;82400
Taurinya;1527.0;66500
Puilaurens;947.0;11140
Puilaurens;947.0;11140
Casteil;2318.0;66820
Fillols;1730.0;66820
Caramany;943.0;66720
Conat;1717.0;66500
Albine;1249.0;81240
Salvezines;612.0;11140
Catllar;2129.0;66500
Rabouillet;1058.0;66730
Rigarda;1817.0;66320
Soreze;1533.0;81540
Verdalle;1521.0;81110
Blan;1743.0;81700
Guitalens l albarede;1243.0;81220
Guitalens l albarede;1243.0;81220
Puycalvel;1798.0;81440
Loubens lauragais;1558.0;31460
Cuq toulza;1353.0;81470
Viviers les lavaur;1540.0;81500
Fonties d aude;795.0;11800
Arfons;560.0;81110
Bertre;1559.0;81700
Soual;1417.0;81580
Puechoursi;1240.0;81470
Servies;1250.0;81220
Aguts;1832.0;81470
Montgey;1668.0;81470
Cambounet sur le sor;1683.0;81580
Poudis;1017.0;81700
Laprade;1933.0;11390
Laprade;1933.0;16390
Laprade;1005.0;11390
Laprade;1005.0;16390
Labecede lauragais;1138.0;11400
Escoussens;925.0;81290
Villeneuve les lavaur;1757.0;81500
Vaux;2487.0;57130
Vaux;2487.0;3190
Vaux;2487.0;31540
Vaux;944.0;57130
Vaux;944.0;3190
Vaux;944.0;31540
Viviers les montagnes;1446.0;81290
Massac seran;1846.0;81500
Palleville;1246.0;81700
Lescout;1861.0;81110
Cuq;1775.0;81570
Cuq;1775.0;47220
Rieumajou;1379.0;31290
Laroque de fa;958.0;11330
Cahuzac;1132.0;47330
Cahuzac;1132.0;11420
Cahuzac;1132.0;81540
Cahuzac;972.0;47330
Cahuzac;972.0;11420
Cahuzac;972.0;81540
Revel;1742.0;31250
Revel;1742.0;31250
Revel;1742.0;38420
Revel;3181.0;31250
Revel;3181.0;31250
Revel;3181.0;38420
Cambiac;1176.0;31460
Vielmur sur agout;1201.0;81570
Lempaut;1287.0;81700
Auriac sur vendinelle;1888.0;31460
Burlats;1200.0;81100
Juzes;1480.0;31540
Labruguiere;1291.0;81290
Montmaur;1223.0;5400
Montmaur;1223.0;11320
Montmaur;1687.0;5400
Montmaur;1687.0;11320
Durfort;1256.0;9130
Durfort;1256.0;81540
Durfort;1227.0;9130
Durfort;1227.0;81540
Salleles cabardes;440.0;11600
Puylaurens;1131.0;81700
Marzens;1899.0;81500
Montegut lauragais;815.0;31540
Payrin augmontel;1338.0;81660
Cambon les lavaur;1826.0;81470
Carbes;800.0;81570
Linge;2497.0;36220
Roquecourbe;1212.0;81210
Falga;1104.0;31540
Villelongue d aude;1526.0;11300
Lacombe;1519.0;11310
Pechaudier;382.0;81470
Belleserre;1645.0;81540
Viterbe;1461.0;81220
Belesta en lauragais;1868.0;31540
Morlhon le haut;1323.0;12200
Lagarrigue;1432.0;47190
Lagarrigue;1432.0;81090
Lagarrigue;929.0;47190
Lagarrigue;929.0;81090
Semalens;1264.0;81570
Damiatte;1422.0;81220
Frejeville;1322.0;81570
Beauville;1949.0;31460
Beauville;1949.0;47470
Beauville;1400.0;31460
Beauville;1400.0;47470
Lacougotte cadoul;1510.0;81500
Lautrec;1560.0;81440
Pomarede;1083.0;46250
Saix;1464.0;86120
Saix;1464.0;81710
Saix;2118.0;86120
Saix;2118.0;81710
Saix;1082.0;86120
Saix;1082.0;81710
Venes;1010.0;81440
Coustouge;1382.0;11220
Fraisse des corbieres;1329.0;11360
Realmont;1362.0;81120
Cascastel des corbieres;639.0;11360
Lavaur;1736.0;24550
Lavaur;1736.0;81500
Lavaur;2324.0;24550
Lavaur;2324.0;81500
Giroussens;1842.0;81500
Laboutarie;1193.0;81120
Fiac;1822.0;81500
Missecle;1533.0;81300
Servies en val;805.0;11220
Cabanes;2035.0;12800
Cabanes;2035.0;81500
Cabanes;656.0;12800
Cabanes;656.0;81500
Palaja;1889.0;11570
Graulhet;1210.0;81300
Montfa;1525.0;9350
Montfa;1525.0;81210
Puybegon;1672.0;81390
Ambres;1933.0;81500
Briatexte;1271.0;81390
Moulayres;1411.0;81300
Montirat;1470.0;11800
Montirat;1470.0;81190
Montirat;808.0;11800
Montirat;808.0;81190
Busque;1678.0;81300
Montdragon;1497.0;81440
Belcastel et buc;879.0;11580
Cazilhac;1601.0;11570
Cazilhac;1601.0;34190
Cazilhac;1527.0;11570
Cazilhac;1527.0;34190
Arquettes en val;961.0;11220
Chambray les tours;2109.0;37170
Athee sur cher;1746.0;37270
Villefloure;1723.0;11570
Caudebronde;1405.0;11390
Caunes minervois;1286.0;11160
Rennes les bains;1601.0;11190
Villemoustaussou;1539.0;11620
Verzeille;1081.0;11250
Castans;1726.0;11160
Aragon;1147.0;11600
Villebazy;1699.0;11250
Ladern sur lauquet;1440.0;11250
Esperausses;779.0;81260
Valmigere;463.0;11580
Arifat;471.0;81360
Mazamet;945.0;81200
Cambounes;1037.0;81260
Missegre;625.0;11580
Limousis;2793.0;11600
Lanet;1562.0;11330
Malves en minervois;1427.0;11600
Trebes;1226.0;11800
Badens;1296.0;11800
Aigues vives;1264.0;30670
Aigues vives;1264.0;34210
Aigues vives;1264.0;9600
Aigues vives;1264.0;11800
Aigues vives;1625.0;30670
Aigues vives;1625.0;34210
Aigues vives;1625.0;9600
Aigues vives;1625.0;11800
Aigues vives;1376.0;30670
Aigues vives;1376.0;34210
Aigues vives;1376.0;9600
Aigues vives;1376.0;11800
Aigues vives;2467.0;30670
Aigues vives;2467.0;34210
Aigues vives;2467.0;9600
Aigues vives;2467.0;11800
Cavanac;1481.0;11570
Vabre;653.0;81330
Pradelles cabardes;1207.0;11380
Peyrolles;1009.0;30124
Peyrolles;1009.0;11190
Lastours;300.0;11600
Bout du pont de larn;1326.0;81660
Bouilhonnac;2277.0;11800
Carcassonne;1277.0;11000
Carcassonne;1277.0;11000
Carcassonne;1277.0;11000
Carcassonne;1277.0;11000
Carcassonne;1277.0;11000
Carcassonne;1277.0;11000
Fournes cabardes;656.0;11600
Pennautier;1323.0;11610
Caucalieres;943.0;81200
Villegailhenc;1459.0;11600
Villardonnel;1285.0;11600
Boissezon;753.0;81490
Villaniere;983.0;11600
Sougraigne;1207.0;11190
Villeneuve minervois;1128.0;11160
Valdurenque;1315.0;81090
Fontrieu;914.0;81260
Fontrieu;914.0;81260
Fontrieu;914.0;81260
Couffoulens;1659.0;11250
Roquefere;756.0;11380
Montredon labessonnie;1061.0;81360
Vignevieille;671.0;11330
Villarzel cabardes;1486.0;11600
Floure;1319.0;11800
Pont de larn;1101.0;81660
Villedubert;1467.0;11800
Rustiques;1864.0;11800
Bagnoles;1291.0;11600
Monze;2415.0;11800
Lacrouzette;1016.0;81210
Taurize;733.0;11220
Villalier;1469.0;11600
Lasfaillades;901.0;81260
Salsigne;1040.0;11600
Berriac;934.0;11000
Mas cabardes;500.0;11380
Leuc;1056.0;11250
Fauch;1329.0;81120
Fajac en val;1835.0;11220
Premian;1434.0;34390
Lacaze;699.0;81330
Villegly;1794.0;11600
Labastide en val;365.0;11220
Villardebelle;563.0;11580
Fenouillet du razes;706.0;11240
Loupia;1676.0;11300
Lauraguel;1431.0;11300
Cailhavel;1518.0;11240
Puivert;908.0;11230
Brezilhac;480.0;11270
Monthaut;4532.0;11240
Malras;1445.0;11300
Tourreilles;1312.0;11300
Tourreilles;1379.0;11300
Courtauly;879.0;11230
Bellegarde du razes;1490.0;11240
Lasserre de prouille;1899.0;11270
Donazac;480.0;11240
Castelreng;1021.0;11300
Cambieure;1361.0;11240
Montgradail;833.0;11240
Bouriege;1221.0;11300
Bourigeole;2540.0;11300
Hounoux;1425.0;11240
Gaja et villedieu;2266.0;11300
Belveze du razes;1364.0;11240
Meljac;925.0;12120
Malvies;1592.0;11300
Termes;952.0;11330
Termes;952.0;48310
Sonnac sur l hers;1291.0;11230
Leigne les bois;1267.0;86450
Ferran;634.0;11240
Cailhau;1920.0;11240
Brugairolles;2435.0;11300
Dernacueillette;1007.0;11330
Preuilly la ville;1265.0;36220
Routier;1290.0;11240
Mazerolles du razes;714.0;11240
Caunettes en val;716.0;11220
Ajac;691.0;11300
Maisons;1619.0;28700
Maisons;1619.0;11330
Maisons;1619.0;14400
Maisons;1891.0;28700
Maisons;1891.0;11330
Maisons;1891.0;14400
Maisons;1649.0;28700
Maisons;1649.0;11330
Maisons;1649.0;14400
Talairan;1191.0;11220
Embres et castelmaure;1414.0;11360
Portel des corbieres;1413.0;11490
Palairac;2622.0;11330
Fitou;1867.0;11510
Fitou;1867.0;11510
Mosnay;882.0;36200
Roquefort des corbieres;1773.0;11540
Durban corbieres;1095.0;11360
Villeseque des corbieres;900.0;11360
Caves;1771.0;11510
Felines termenes;876.0;11330
Fontjoncouse;1630.0;11360
Treilles;1512.0;11510
Sigean;1792.0;11130
Brusque;999.0;12360
Viane;669.0;81530
Lamontelarie;1419.0;81260
Villemort;545.0;86310
Rosis;877.0;34610
Lacaune;1188.0;81230
Fraisse sur agout;673.0;34330
Murasson;721.0;12370
Nages;2096.0;81320
Castanet le haut;1322.0;34610
Berlats;466.0;81260
Murat sur vebre;727.0;81320
Cambon et salvergues;1022.0;34330
Esclagne;1719.0;9600
Benaix;725.0;9300
Dun;911.0;9600
Dun;911.0;9600
Dun;911.0;9600
Dun;911.0;9600
Mirepoix;1598.0;9500
Mirepoix;1598.0;32390
Mirepoix;976.0;9500
Mirepoix;976.0;32390
