Commune;Prixm2;Code_postal
La boissiere;898.0;39240
Breuilpont;1542.0;27640
Gadencourt;1330.0;27120
Merey;1090.0;27640
Hecourt;1422.0;27120
Hecourt;1422.0;60380
Hecourt;2778.0;27120
Hecourt;2778.0;60380
Villegats;1023.0;27120
Le cormier;997.0;27120
Haudiomont;919.0;55160
Menilles;1649.0;27120
Chaignes;992.0;27120
Douains;1732.0;27120
Rouvray;1055.0;21530
Rouvray;1055.0;27120
Rouvray;1055.0;89230
Rouvray;1248.0;21530
Rouvray;1248.0;27120
Rouvray;1248.0;89230
Rouvray;1069.0;21530
Rouvray;1069.0;27120
Rouvray;1069.0;89230
Giverny;1545.0;27620
La heuniere;864.0;27950
Chambray;1316.0;27120
Gasny;1848.0;27620
Tilly;1368.0;27510
Tilly;1368.0;78790
Tilly;1368.0;36310
Tilly;736.0;27510
Tilly;736.0;78790
Tilly;736.0;36310
Tilly;1358.0;27510
Tilly;1358.0;78790
Tilly;1358.0;36310
Fains;1818.0;27120
Vernon;2178.0;27200
Vernon;2178.0;7260
Vernon;2178.0;86340
Vernon;1689.0;27200
Vernon;1689.0;7260
Vernon;1689.0;86340
Vernon;1008.0;27200
Vernon;1008.0;7260
Vernon;1008.0;86340
Mercey;1731.0;27950
La roquette;1740.0;27700
Les andelys;1426.0;27700
Harquency;826.0;27700
Bouafles;1074.0;27700
Hennezis;1379.0;27700
Vezillon;1237.0;27700
Muids;1558.0;27430
Guiseniers;1157.0;27700
Ecouis;1067.0;27440
Suzay;1033.0;27420
Vatteville;1007.0;27430
Boisemont;1223.0;95000
Boisemont;3286.0;95000
Heuqueville;1231.0;27700
Heuqueville;1231.0;76280
Heuqueville;1381.0;27700
Heuqueville;1381.0;76280
Saigneville;1319.0;80230
Boismont;1180.0;54620
Boismont;1180.0;80230
Boismont;1377.0;54620
Boismont;1377.0;80230
Franleu;798.0;80210
Arrest;1103.0;80820
Doudelainville;1730.0;80140
Lancheres;1289.0;80230
Pende;1327.0;80230
Cambron;1282.0;80132
Bailleul;1514.0;59270
Bailleul;1514.0;61160
Bailleul;1514.0;80490
Bailleul;1826.0;59270
Bailleul;1826.0;61160
Bailleul;1826.0;80490
Bailleul;796.0;59270
Bailleul;796.0;61160
Bailleul;796.0;80490
Huppy;1165.0;80140
Vaudricourt;1098.0;62131
Vaudricourt;1098.0;80230
Vaudricourt;1143.0;62131
Vaudricourt;1143.0;80230
Brutelles;1515.0;80230
Allery;1551.0;80270
Frucourt;1300.0;80490
Citerne;1602.0;80490
Limeux;1634.0;18120
Limeux;1634.0;80490
Limeux;788.0;18120
Limeux;788.0;80490
Abbeville;1414.0;80100
Mecrin;559.0;55300
Drucat;1349.0;80132
Yonval;1145.0;80132
Bellancourt;1227.0;80132
Liercourt;1118.0;80580
Caours;1268.0;80132
Neufmoulin;810.0;80132
Erondelle;1310.0;80580
Hallencourt;1220.0;80490
Etaples;1593.0;62630
Loupmont;574.0;55300
Waben;1406.0;62180
Cucq;2737.0;62780
La calotterie;1444.0;62170
Lerouville;1106.0;55200
Estreelles;1327.0;62170
Verton;1774.0;62180
Lefaux;2010.0;62630
Lepine;1702.0;62170
Camiers;2290.0;62176
Attin;1719.0;62170
Beutin;1167.0;62170
Guercheville;1557.0;77760
Heurteauville;1099.0;76940
Quiestede;1555.0;62120
Cormont;1027.0;62630
Inxent;1957.0;62170
Sorrus;1580.0;62170
Hubersent;2279.0;62630
Bernieulles;1560.0;62170
Groffliers;1606.0;62600
Troussey;1094.0;55190
Merlimont;2525.0;62155
Berck;2048.0;62600
Widehem;1325.0;62630
Montreuil;1913.0;62170
Montreuil;1913.0;28500
Montreuil;1913.0;85200
Montreuil;1913.0;93100
Montreuil;846.0;62170
Montreuil;846.0;28500
Montreuil;846.0;85200
Montreuil;846.0;93100
Montreuil;4774.0;62170
Montreuil;4774.0;28500
Montreuil;4774.0;85200
Montreuil;4774.0;93100
Montreuil;1293.0;62170
Montreuil;1293.0;28500
Montreuil;1293.0;85200
Montreuil;1293.0;93100
Lamorville;622.0;55300
Tubersent;1825.0;62630
Villapourcon;1172.0;58370
Neuffontaines;1415.0;58190
Frencq;1261.0;62630
Longvilliers;1102.0;62630
Longvilliers;1102.0;78730
Longvilliers;2635.0;62630
Longvilliers;2635.0;78730
Waville;1163.0;54890
Montcavrel;1698.0;62170
Estree;1023.0;62170
Laizy;981.0;71190
Ecuires;1536.0;62170
Nivillers;1326.0;60510
Fouquerolles;1706.0;60510
Auneuil;1648.0;60390
Auteuil;1726.0;60390
Auteuil;1726.0;78770
Auteuil;1722.0;60390
Auteuil;1722.0;78770
Aux marais;1633.0;60000
Tille;1859.0;60000
Beauvais;1785.0;60000
Frocourt;1301.0;60000
Savignies;2091.0;60650
Allonne;1653.0;60000
Allonne;1653.0;79130
Allonne;610.0;60000
Allonne;610.0;79130
Herchies;2290.0;60112
Warluis;1769.0;60430
Guignecourt;2602.0;60480
Bonlier;1517.0;60510
Rainvillers;1415.0;60155
Haudivillers;1614.0;60510
Fouquenies;1572.0;60000
Troissereux;1495.0;60112
Laversines;1715.0;60510
Therdonne;1715.0;60510
Hermes;1695.0;60370
Velennes;1415.0;60510
Velennes;1415.0;80160
Velennes;1286.0;60510
Velennes;1286.0;80160
Goincourt;2230.0;60000
Bresles;1776.0;60510
Litz;1595.0;60510
Lafraye;1749.0;60510
La comte;942.0;62150
Houdain;1358.0;62150
Ruitz;1292.0;62620
Gosnay;1042.0;62199
Allouagne;1129.0;62157
Oblinghem;622.0;62920
Gonnehem;1442.0;62920
Audincthun;892.0;62560
Mametz;1234.0;62120
Mametz;904.0;62120
Robecq;1214.0;62350
Houchin;1617.0;62620
Labeuvriere;1226.0;62122
Salperwick;1457.0;62500
Serques;1258.0;62910
Tilques;1232.0;62500
Helfaut;1396.0;62570
Hallines;1188.0;62570
Longuenesse;1521.0;62219
Houlle;1069.0;62910
Avroult;1111.0;62560
Eperlecques;1027.0;62910
Bellinghem;1538.0;62129
Wizernes;1278.0;62570
Zouafques;1244.0;62890
Lorgies;1498.0;62840
Nordausques;1492.0;62890
Delettes;971.0;62129
Therouanne;955.0;62129
Moringhem;1008.0;62910
Bajus;1332.0;62150
Dieval;1292.0;62460
Ames;983.0;62190
Rely;1293.0;62120
Blendecques;1231.0;62575
Guarbecque;1201.0;62330
Lespesses;2459.0;62190
Preporche;1541.0;58360
Roquetoire;1192.0;62120
Amettes;1014.0;62260
Witternesse;993.0;62120
Westrehem;1334.0;62960
Boulleville;1432.0;27210
Lillers;1145.0;62190
Chocques;1131.0;62920
Lieres;1081.0;62190
Jaulgonne;1734.0;2850
Busnes;1268.0;62350
Heuringhem;1375.0;62575
Wittes;1278.0;62120
Blessy;1101.0;62120
Clairmarais;949.0;62500
Bourecq;954.0;62190
Ourton;1168.0;62460
Ferfay;816.0;62260
Lapugnoy;1317.0;62122
Cuinchy;1322.0;62149
Ecques;1124.0;62129
Annezin;1386.0;62232
Liettres;813.0;62145
Burbure;1035.0;62151
Wardrecques;1453.0;62120
La couture;1429.0;62136
La couture;1429.0;85320
La couture;879.0;62136
La couture;879.0;85320
Ecquedecques;1960.0;62190
Linghem;953.0;62120
Monthelon;729.0;51530
Monthelon;729.0;71400
Monthelon;1419.0;51530
Monthelon;1419.0;71400
Lambres;1299.0;62120
Rombly;1000.0;62120
Mazinghem;1526.0;62120
Lozinghem;1460.0;62540
Isbergues;1146.0;62330
Haillicourt;1219.0;62940
Coyecques;881.0;62560
Moulle;1453.0;62910
Divion;1087.0;62460
Fouquereuil;1441.0;62232
Hermin;1250.0;62150
Racquinghem;1395.0;62120
Quernes;866.0;62120
Thiembronne;1124.0;62560
Fauquembergues;1061.0;62560
Renty;1137.0;62560
Laires;832.0;62960
Bomy;2172.0;62960
Reclinghem;888.0;62560
Auchel;968.0;62260
Beugin;1554.0;62150
Haisnes;1450.0;62138
Flechin;942.0;62960
Verquin;1296.0;62131
Vermelles;1402.0;62980
Annequin;1362.0;62149
Moulineaux;1454.0;76530
Sarry;810.0;51520
Sarry;810.0;71110
Sarry;810.0;89310
Sarry;1871.0;51520
Sarry;1871.0;71110
Sarry;1871.0;89310
Sarry;1073.0;51520
Sarry;1073.0;71110
Sarry;1073.0;89310
Violaines;1594.0;62138
Chenicourt;1462.0;54610
Locon;1186.0;62400
Jeandelaincourt;1157.0;54114
Verquigneul;1446.0;62113
Labourse;1532.0;62113
Rouvroy;1584.0;2100
Rouvroy;1584.0;62320
Rouvroy;1402.0;2100
Rouvroy;1402.0;62320
Houquetot;1100.0;76110
Cambrin;1417.0;62149
Barlin;1302.0;62620
Douvrin;1496.0;62138
Festubert;1437.0;62149
Hinges;1514.0;62232
Bethune;1338.0;62400
Essars;1334.0;62400
Beuvry;1471.0;62660
Richebourg;1600.0;52120
Richebourg;1600.0;62136
Richebourg;1600.0;78550
Richebourg;1735.0;52120
Richebourg;1735.0;62136
Richebourg;1735.0;78550
Creil;1613.0;60100
Maysel;1983.0;60660
Wattignies;1977.0;59139
Thiverny;2099.0;60160
Cramoisy;1814.0;60660
Montataire;1818.0;60160
Doignies;1090.0;59400
Boursies;1546.0;59400
Omissy;1326.0;2100
Grugies;1832.0;2680
Fayet;1302.0;12360
Fayet;1302.0;2100
Fayet;685.0;12360
Fayet;685.0;2100
Lesdins;1275.0;2100
Maillas;1459.0;40120
Lencouacq;1400.0;40120
Fonsomme;1090.0;2110
Gauchy;1287.0;2430
Remaucourt;1133.0;2100
Remaucourt;1133.0;8220
Harly;1195.0;2100
Barsac;1654.0;26150
Barsac;1654.0;33720
Barsac;3159.0;26150
Barsac;3159.0;33720
Clastres;1026.0;2440
Le tuzan;1259.0;33125
Fieulaine;930.0;2110
Luxey;1140.0;40430
Morcourt;1213.0;2100
Morcourt;1213.0;80340
Morcourt;1422.0;2100
Morcourt;1422.0;80340
Podensac;1739.0;33720
Origne;1480.0;53360
Origne;1480.0;33113
Origne;1242.0;53360
Origne;1242.0;33113
Autun;1048.0;71400
Cierges;1018.0;2130
Cugny;1032.0;2480
Happencourt;1328.0;2480
Homblieres;1317.0;2720
Annois;1007.0;2480
Artemps;822.0;2480
Dallon;1293.0;2680
Ollezy;1222.0;2480
Dury;950.0;2480
Dury;950.0;62156
Dury;950.0;80480
Dury;2185.0;2480
Dury;2185.0;62156
Dury;2185.0;80480
Dury;1001.0;2480
Dury;1001.0;62156
Dury;1001.0;80480
Castres;875.0;2680
Castres;875.0;81100
Castres;1293.0;2680
Castres;1293.0;81100
Jussy;1163.0;57130
Jussy;1163.0;2480
Jussy;1163.0;89290
Jussy;1863.0;57130
Jussy;1863.0;2480
Jussy;1863.0;89290
Latilly;888.0;2210
Belleau;653.0;54610
Belleau;653.0;2400
Belleau;1205.0;54610
Belleau;1205.0;2400
Guillos;1134.0;33720
Goussancourt;1352.0;2130
Vallees en champagne;1133.0;2330
Roncheres;531.0;2130
Roncheres;531.0;89170
Vezilly;1033.0;2130
Quinsac;1863.0;24530
Quinsac;1863.0;33360
Quinsac;1356.0;24530
Quinsac;1356.0;33360
Brumetz;1251.0;2810
Gandelu;1385.0;2810
Hautevesnes;1644.0;2810
Courchamps;1061.0;2810
Courchamps;1061.0;49260
Courchamps;897.0;2810
Courchamps;897.0;49260
Monthurel;805.0;2330
Vandenesse;745.0;58290
Chierry;1698.0;2400
Baugy;1136.0;18800
Baugy;1136.0;60190
Baugy;1136.0;60113
Baugy;1136.0;71110
Baugy;1354.0;18800
Baugy;1354.0;60190
Baugy;1354.0;60113
Baugy;1354.0;71110
Baugy;893.0;18800
Baugy;893.0;60190
Baugy;893.0;60113
Baugy;893.0;71110
Belleville;1455.0;54940
Belleville;1924.0;54940
Brasles;1660.0;2400
Bazoches;817.0;58190
Bonnesvalyn;1206.0;2400
Pompey;1339.0;54340
Saizy;619.0;58190
Etrepilly;2125.0;2400
Etrepilly;2125.0;77139
Etrepilly;1823.0;2400
Etrepilly;1823.0;77139
Nuars;721.0;58190
Corbigny;918.0;58800
La collancelle;865.0;58800
Callen;942.0;40430
Bonneil;1415.0;2400
Courboin;1380.0;2330
Charteves;1130.0;2400
Nogentel;1505.0;2400
Vauclaix;1173.0;58140
Maux;876.0;58290
Blesmes;1421.0;2400
Chaumot;724.0;58800
Chaumot;724.0;89500
Chaumot;1114.0;58800
Chaumot;1114.0;89500
Coincy;1182.0;57530
Coincy;1182.0;2210
Viffort;782.0;2540
Bourideys;1650.0;33113
Fossoy;1430.0;2650
Montreuillon;556.0;58800
Champigneulles;1516.0;54250
Montlevon;919.0;2330
Verdilly;1066.0;2400
Agincourt;2224.0;54770
Gland;1287.0;2400
Gland;1287.0;89740
Gland;514.0;2400
Gland;514.0;89740
Alluy;1381.0;58110
Montenoy;1319.0;54760
Uzeste;980.0;33730
Beguey;1889.0;33410
Brecy;887.0;18220
Brecy;887.0;2210
Brecy;961.0;18220
Brecy;961.0;2210
Crezancy;1257.0;2650
Courmont;1079.0;2130
Courmont;1079.0;70400
Courmont;527.0;2130
Courmont;527.0;70400
Beuvardes;1115.0;2130
Connigis;777.0;2330
Grisolles;1362.0;2210
Grisolles;1362.0;82170
Grisolles;1595.0;2210
Grisolles;1595.0;82170
Le charmel;876.0;2850
Epieds;733.0;2400
Epieds;733.0;27730
Epieds;733.0;49260
Epieds;640.0;2400
Epieds;640.0;27730
Epieds;640.0;49260
Epieds;1410.0;2400
Epieds;1410.0;27730
Epieds;1410.0;49260
Sergy;1282.0;2130
Sergy;1282.0;1630
Sergy;3490.0;2130
Sergy;3490.0;1630
Ougny;1748.0;58110
Pazy;759.0;58800
Lormes;909.0;58140
Empury;878.0;58140
Saponay;1313.0;2130
Achun;595.0;58110
Malleloy;1615.0;54670
Gonnelieu;1437.0;59231
Marcoing;1443.0;59159
Paillencourt;1192.0;59295
Estrun;1350.0;59295
Iwuy;1313.0;59141
Esnes;1023.0;59127
Niergnies;1229.0;59400
Ramillies;1194.0;59161
Flesquieres;1021.0;59267
Fressies;1200.0;59268
Eswars;1372.0;59161
Cuvillers;893.0;59268
Cambrai;1265.0;59400
Lesdain;903.0;59258
Banteux;923.0;59266
Bantouzelle;1394.0;59266
Wambaix;1302.0;59400
Naves;1651.0;3330
Naves;1651.0;59161
Naves;1651.0;19460
Naves;1651.0;81710
Naves;1021.0;3330
Naves;1021.0;59161
Naves;1021.0;19460
Naves;1021.0;81710
Naves;1132.0;3330
Naves;1132.0;59161
Naves;1132.0;19460
Naves;1132.0;81710
Naves;1040.0;3330
Naves;1040.0;59161
Naves;1040.0;19460
Naves;1040.0;81710
Epiry;1070.0;58800
Awoingt;1349.0;59400
Cauroir;1155.0;59400
Cagnoncles;1275.0;59161
Bantigny;1459.0;59554
Sancourt;852.0;59268
Sancourt;852.0;27150
Sancourt;852.0;80400
Sancourt;963.0;59268
Sancourt;963.0;27150
Sancourt;963.0;80400
Sancourt;1096.0;59268
Sancourt;1096.0;27150
Sancourt;1096.0;80400
Proville;1382.0;59267
Abancourt;1807.0;60220
Abancourt;1807.0;59268
Abancourt;1484.0;60220
Abancourt;1484.0;59268
Haynecourt;915.0;59268
Masnieres;1169.0;59241
Gouzeaucourt;1074.0;59231
Anneux;1008.0;59400
Anduze;1529.0;30140
Tornac;1432.0;30140
Thoiras;1667.0;30140
Lezan;1686.0;30350
Vabres;1394.0;30460
Vabres;1394.0;15100
Isenay;842.0;58290
Martignargues;1173.0;30360
Vezenobres;1545.0;30360
Anthien;1031.0;58800
Massanes;2699.0;30350
Ners;1439.0;30360
Deaux;1127.0;30360
Yvrac;1993.0;33370
Blismes;1334.0;58120
Atton;1575.0;54700
Sermages;1303.0;58290
Euzet;1668.0;30360
Molphey;753.0;21210
Marcigny;1018.0;71110
Mons;1499.0;30340
Mons;1499.0;34390
Mons;1499.0;16140
Mons;1499.0;63310
Mons;1499.0;31280
Mons;1499.0;17160
Mons;1499.0;83440
Mons;808.0;30340
Mons;808.0;34390
Mons;808.0;16140
Mons;808.0;63310
Mons;808.0;31280
Mons;808.0;17160
Mons;808.0;83440
Mons;2460.0;30340
Mons;2460.0;34390
Mons;2460.0;16140
Mons;2460.0;63310
Mons;2460.0;31280
Mons;2460.0;17160
Mons;2460.0;83440
Mons;1406.0;30340
Mons;1406.0;34390
Mons;1406.0;16140
Mons;1406.0;63310
Mons;1406.0;31280
Mons;1406.0;17160
Mons;1406.0;83440
Mons;2654.0;30340
Mons;2654.0;34390
Mons;2654.0;16140
Mons;2654.0;63310
Mons;2654.0;31280
Mons;2654.0;17160
Mons;2654.0;83440
Mons;1068.0;30340
Mons;1068.0;34390
Mons;1068.0;16140
Mons;1068.0;63310
Mons;1068.0;31280
Mons;1068.0;17160
Mons;1068.0;83440
Mons;1463.0;30340
Mons;1463.0;34390
Mons;1463.0;16140
Mons;1463.0;63310
Mons;1463.0;31280
Mons;1463.0;17160
Mons;1463.0;83440
Chougny;829.0;58110
Seynes;1712.0;30580
La vernarede;1238.0;30530
Genolhac;1165.0;30450
Concoules;2909.0;30450
Bonnevaux;1212.0;30450
Bonnevaux;1212.0;74360
Bonnevaux;1212.0;25560
Bonnevaux;1610.0;30450
Bonnevaux;1610.0;74360
Bonnevaux;1610.0;25560
Bonnevaux;2550.0;30450
Bonnevaux;2550.0;74360
Bonnevaux;2550.0;25560
Aujac;887.0;30450
Aujac;887.0;17770
Aujac;870.0;30450
Aujac;870.0;17770
Chamborigaud;1007.0;30530
Senechas;1060.0;30450
Chambon;1222.0;17290
Chambon;1222.0;18190
Chambon;1222.0;30450
Chambon;1222.0;37290
Chambon;1226.0;17290
Chambon;1226.0;18190
Chambon;1226.0;30450
Chambon;1226.0;37290
Chambon;1019.0;17290
Chambon;1019.0;18190
Chambon;1019.0;30450
Chambon;1019.0;37290
Chambon;848.0;17290
Chambon;848.0;18190
Chambon;848.0;30450
Chambon;848.0;37290
Mailly;574.0;71340
Balizac;1467.0;33730
Haussimont;884.0;51320
Portes;1620.0;27190
Portes;1620.0;30530
Portes;1023.0;27190
Portes;1023.0;30530
Cervon;968.0;58800
Laroque;1957.0;34190
Laroque;1957.0;33410
Laroque;1320.0;34190
Laroque;1320.0;33410
Brignon;1288.0;30190
Budos;1209.0;33720
Servas;937.0;30340
Servas;937.0;1960
Servas;1596.0;30340
Servas;1596.0;1960
Les plans;2000.0;30340
Les plans;2000.0;34700
Les plans;991.0;30340
Les plans;991.0;34700
Les mages;1273.0;30960
Eply;993.0;54610
Bouquet;1954.0;30580
Moustey;1587.0;40410
Le martinet;1005.0;30960
Villemomble;3388.0;93250
Limanton;756.0;58290
Monteils;1502.0;12200
Monteils;1502.0;30360
Monteils;1502.0;82300
Monteils;823.0;12200
Monteils;823.0;30360
Monteils;823.0;82300
Monteils;935.0;12200
Monteils;935.0;30360
Monteils;935.0;82300
Villargoix;973.0;21210
Salles;1799.0;47150
Salles;1799.0;65400
Salles;1799.0;81640
Salles;1799.0;79800
Salles;1799.0;33770
Salles;500.0;47150
Salles;500.0;65400
Salles;500.0;81640
Salles;500.0;79800
Salles;500.0;33770
Salles;1335.0;47150
Salles;1335.0;65400
Salles;1335.0;81640
Salles;1335.0;79800
Salles;1335.0;33770
Salles;1423.0;47150
Salles;1423.0;65400
Salles;1423.0;81640
Salles;1423.0;79800
Salles;1423.0;33770
Salles;900.0;47150
Salles;900.0;65400
Salles;900.0;81640
Salles;900.0;79800
Salles;900.0;33770
Corbes;1369.0;30140
Preignac;1224.0;33210
Salindres;1323.0;30340
Rousson;1516.0;30340
Rousson;1516.0;89500
Rousson;2028.0;30340
Rousson;2028.0;89500
Aubiac;1774.0;33430
Aubiac;1774.0;47310
Aubiac;1135.0;33430
Aubiac;1135.0;47310
Generargues;937.0;30140
Manlay;540.0;21430
Corancy;1019.0;58120
Cordesse;564.0;71540
Barnay;2131.0;71540
Censerey;1564.0;21430
Planchez;966.0;58230
Mialet;1819.0;30140
Mialet;1819.0;24450
Mialet;1105.0;30140
Mialet;1105.0;24450
Ales;1400.0;30100
Cendras;1169.0;30480
Chambilly;919.0;71110
Mhere;868.0;58140
Bagard;1562.0;30140
Menessaire;608.0;21430
Lamelouze;1222.0;30110
Donzac;1000.0;82340
Donzac;1000.0;33410
Donzac;995.0;82340
Donzac;995.0;33410
Mondreville;1269.0;78980
Mondreville;1269.0;77570
Mondreville;1694.0;78980
Mondreville;1694.0;77570
Coimeres;1208.0;33210
Lenharree;549.0;51230
Gacogne;960.0;58140
Vraux;1277.0;51150
Liernais;1454.0;21430
Montepreux;1262.0;51320
Brassy;1165.0;58140
Brassy;1165.0;80160
Vianges;1083.0;21430
Langon;1528.0;35660
Langon;1528.0;33210
Langon;951.0;35660
Langon;951.0;33210
Langon;1119.0;35660
Langon;1119.0;33210
Matougues;1128.0;51510
Jurancon;1669.0;64110
Captieux;1227.0;33840
Compertrix;1581.0;51510
Lacommande;1456.0;64360
Isse;1694.0;51150
Isse;1694.0;44520
Isse;995.0;51150
Isse;995.0;44520
Escaudes;686.0;33840
Thibie;998.0;51510
Gouloux;725.0;58230
Chalaux;514.0;58140
Saulieu;1259.0;21210
Jalons;1107.0;51150
Fagnieres;1417.0;51510
Aigny;1353.0;51150
Juvigny;1180.0;51150
Juvigny;1180.0;2880
Juvigny;1180.0;74100
Juvigny;2988.0;51150
Juvigny;2988.0;2880
Juvigny;2988.0;74100
Juvigny;1168.0;51150
Juvigny;1168.0;2880
Juvigny;1168.0;74100
La veuve;1573.0;51520
Mourens;1010.0;33410
Pompejac;628.0;33730
Gajac;1577.0;33430
Arleuf;1034.0;58430
Villejuif;4323.0;94800
Vadenay;1190.0;51400
Mano;1179.0;40410
Coolus;1392.0;51510
Recy;1462.0;51520
Belhade;1549.0;40410
Cazalis;1031.0;40700
Cazalis;1031.0;33113
Cazalis;908.0;40700
Cazalis;908.0;33113
Baconnes;1876.0;51400
Bouy;1831.0;51400
Cheniers;847.0;51510
Cheniers;847.0;23220
Cheniers;1061.0;51510
Cheniers;1061.0;23220
Soudron;1626.0;51320
Vatry;902.0;51320
Sommesous;785.0;51320
Soude;657.0;51320
Quintenas;1385.0;7290
Peaugres;1364.0;7340
Prechac;1224.0;65400
Prechac;1224.0;32390
Prechac;1224.0;33730
Prechac;1197.0;65400
Prechac;1197.0;32390
Prechac;1197.0;33730
Prechac;1099.0;65400
Prechac;1099.0;32390
Prechac;1099.0;33730
La clayette;1142.0;71800
Annonay;1232.0;7100
Brossainc;1565.0;7340
Roiffieux;1395.0;7100
Retjons;1444.0;40120
Thorrenc;2466.0;7340
Davezieux;1952.0;7430
Talencieux;1696.0;7340
Bogy;1914.0;7340
Lajo;737.0;48120
Vinzieux;1766.0;7340
Villevocance;1439.0;7690
Ardoix;1440.0;7290
Chatin;732.0;58120
Aubazat;1905.0;43380
Savas;1550.0;7430
Limony;1651.0;7340
Bazas;1179.0;33430
Serrieres;1297.0;7340
Serrieres;1297.0;71960
Serrieres;2003.0;7340
Serrieres;2003.0;71960
Juille;981.0;16230
Juille;981.0;72170
Juille;981.0;79170
Juille;792.0;16230
Juille;792.0;72170
Juille;792.0;79170
Juille;951.0;16230
Juille;951.0;72170
Juille;951.0;79170
Felines;1899.0;7340
Felines;1899.0;43160
Felines;632.0;7340
Felines;632.0;43160
Charnas;2422.0;7340
Giscos;4563.0;33840
Vocance;989.0;7690
Attancourt;783.0;52130
Vanosc;1289.0;7690
Bescat;825.0;64260
Grenade;1975.0;31330
Cudos;1776.0;33430
Anost;1112.0;71550
Le crozet;898.0;42310
Sommant;784.0;71540
Fargues;1583.0;33210
Fargues;1583.0;40500
Fargues;1605.0;33210
Fargues;1605.0;40500
Chaumard;1193.0;58120
Sore;1392.0;40430
Rives dervoises;893.0;52220
Valcourt;1180.0;52100
Allichamps;1129.0;52130
Ondes;1770.0;31330
Sorbier;1152.0;3220
Tavernay;1486.0;71400
Allons;1226.0;4170
Allons;1226.0;47420
Allons;1239.0;4170
Allons;1239.0;47420
Changy;980.0;42310
Changy;980.0;51300
Changy;980.0;71120
Roaillan;1345.0;33210
Vaumas;936.0;3220
Ceron;863.0;71110
Verdelais;1260.0;33490
Chancenay;1117.0;52100
Planrupt;1121.0;52220
Domblain;880.0;52130
La porte du der;1090.0;52220
Louvemont;1002.0;52130
Sommevoire;803.0;52220
Hallignicourt;1176.0;52100
Hauteville;960.0;51290
Hauteville;960.0;8300
Hauteville;960.0;2120
Hauteville;960.0;62810
Hauteville;960.0;73390
Hauteville;1006.0;51290
Hauteville;1006.0;8300
Hauteville;1006.0;2120
Hauteville;1006.0;62810
Hauteville;1006.0;73390
Hauteville;1477.0;51290
Hauteville;1477.0;8300
Hauteville;1477.0;2120
